,event_id,subject_id,timestamp,session_index,plane,setup,task,block,trial_index,stim_number,stim_type,stim_country_ids,stim_sexes,stim_talker_ids,speaker_ids,stim_level,resp_number,is_correct,speaker_distance_mean,speaker_distance_st_dev,reaction_time,spectral_coverage
0,,sub_121,2024-08-02 15:53:51,3,distance,cathedral,numerosity_judgement,1,11,6,countries_reversed,"['_Sudan_reversed', '_Oman_reversed', '_Mali_reversed', '_Belgium_reversed', '_Yemen_reversed', '_Japan_reversed']","['f', 'm', 'f', 'm', 'f', 'm']","['p268', 'p307', 'p284', 'p256', 'p245', 'p229']","[9, 0, 2, 7, 1, 5]","[92.00610777531934, 84.40078082039426, 87.57049330475357, 91.73820004985969, 86.2038576498559, 90.34149293193902]",4.0,False,6.0,3.5777087639996634,1.562373161315918,0.9558960390421064
0,,sub_121,2024-08-02 15:53:54,3,distance,cathedral,numerosity_judgement,1,12,3,countries_reversed,"['_Britain_reversed', '_Cuba_reversed', '_Yemen_reversed']","['f', 'f', 'm']","['p245', 'p268', 'p307']","[7, 3, 6]","[91.73820004985969, 89.14911522239515, 91.58892582949886]",3.0,True,7.333333333333333,2.0816659994661326,2.312343120574951,0.6668482578594939
0,,sub_121,2024-08-02 15:53:58,3,distance,cathedral,numerosity_judgement,1,13,2,countries_reversed,"['_Congo_reversed', '_Sudan_reversed']","['f', 'm']","['p245', 'p256']","[4, 8]","[89.31368318402099, 92.0152836843556]",2.0,True,8.0,2.8284271247461903,2.812286615371704,0.7253887186471456
0,,sub_121,2024-08-02 15:54:03,3,distance,cathedral,numerosity_judgement,1,14,5,countries_reversed,"['_Cuba_reversed', '_Togo_reversed', '_Peru_reversed', '_Sudan_reversed', '_Syria_reversed']","['f', 'f', 'f', 'm', 'm']","['p245', 'p268', 'p248', 'p307', 'p256']","[0, 7, 9, 1, 10]","[84.40078082039426, 91.73820004985969, 92.00610777531934, 86.2038576498559, 93.00003341222717]",4.0,False,7.4,4.61519230368573,3.8747546672821045,0.7926342072409488
0,,sub_121,2024-08-02 15:54:09,3,distance,cathedral,numerosity_judgement,1,15,4,countries_reversed,"['_Yemen_reversed', '_Oman_reversed', '_Mali_reversed', '_Togo_reversed']","['f', 'f', 'm', 'm']","['p284', 'p245', 'p318', 'p229']","[2, 1, 0, 7]","[87.57049330475357, 86.2038576498559, 84.40078082039426, 91.73820004985969]",3.0,False,4.5,3.1091263510296048,4.124715805053711,0.7980138463284531
0,,sub_121,2024-08-02 15:54:12,3,distance,cathedral,numerosity_judgement,1,16,3,countries_reversed,"['_Oman_reversed', '_Mali_reversed', '_Yemen_reversed']","['f', 'm', 'f']","['p284', 'p256', 'p248']","[7, 4, 6]","[91.73820004985969, 89.31368318402099, 91.58892582949886]",2.0,False,7.666666666666667,1.5275252316519465,2.374817371368408,0.7458744750879582
0,,sub_121,2024-08-02 15:54:15,3,distance,cathedral,numerosity_judgement,1,17,5,countries_reversed,"['_Peru_reversed', '_Syria_reversed', '_Cuba_reversed', '_Yemen_reversed', '_Togo_reversed']","['f', 'm', 'f', 'f', 'm']","['p284', 'p256', 'p245', 'p248', 'p229']","[3, 5, 6, 7, 8]","[89.14911522239515, 90.34149293193902, 91.58892582949886, 91.73820004985969, 92.0152836843556]",3.0,False,7.8,1.9235384061671346,1.687364101409912,0.7078651685393258
0,,sub_121,2024-08-02 15:54:20,3,distance,cathedral,numerosity_judgement,1,18,2,countries_reversed,"['_Britain_reversed', '_Togo_reversed']","['f', 'm']","['p284', 'p229']","[8, 0]","[92.0152836843556, 84.40078082039426]",3.0,False,6.0,5.656854249492381,3.6247503757476807,0.9388151174668028
0,,sub_121,2024-08-02 15:54:25,3,distance,cathedral,numerosity_judgement,1,19,6,countries_reversed,"['_Togo_reversed', '_Japan_reversed', '_Tonga_reversed', '_Syria_reversed', '_Yemen_reversed', '_Cuba_reversed']","['f', 'm', 'm', 'f', 'f', 'f']","['p284', 'p307', 'p256', 'p245', 'p268', 'p248']","[4, 7, 5, 6, 3, 2]","[89.31368318402099, 91.73820004985969, 90.34149293193902, 91.58892582949886, 89.14911522239515, 87.57049330475357]",3.0,False,6.5,1.8708286933869707,3.3747684955596924,0.714708886618999
0,,sub_121,2024-08-02 15:54:28,3,distance,cathedral,numerosity_judgement,1,20,5,countries_reversed,"['_Syria_reversed', '_Oman_reversed', '_Congo_reversed', '_Tonga_reversed', '_Cuba_reversed']","['f', 'm', 'f', 'm', 'f']","['p268', 'p229', 'p248', 'p256', 'p245']","[10, 4, 8, 6, 7]","[93.00003341222717, 89.31368318402099, 92.0152836843556, 91.58892582949886, 91.73820004985969]",4.0,False,9.0,2.23606797749979,1.437422275543213,0.7485302462830553
0,,sub_121,2024-08-02 15:54:30,3,distance,cathedral,numerosity_judgement,1,21,3,countries_reversed,"['_Oman_reversed', '_Belgium_reversed', '_Yemen_reversed']","['f', 'm', 'm']","['p268', 'p229', 'p307']","[4, 1, 7]","[89.31368318402099, 86.2038576498559, 91.73820004985969]",2.0,False,6.0,3.0,1.3749051094055176,0.8446714334354783
0,,sub_121,2024-08-02 15:54:33,3,distance,cathedral,numerosity_judgement,1,22,4,countries_reversed,"['_Oman_reversed', '_Belgium_reversed', '_Togo_reversed', '_Congo_reversed']","['m', 'f', 'f', 'f']","['p229', 'p268', 'p248', 'p284']","[3, 0, 5, 8]","[89.14911522239515, 84.40078082039426, 90.34149293193902, 92.0152836843556]",3.0,False,6.0,3.366501646120693,1.6873841285705566,0.9138236295539668
0,,sub_121,2024-08-02 15:54:38,3,distance,cathedral,numerosity_judgement,1,23,2,countries_reversed,"['_Cuba_reversed', '_Yemen_reversed']","['m', 'm']","['p307', 'p256']","[7, 0]","[91.73820004985969, 84.40078082039426]",2.0,True,5.5,4.949747468305833,4.062220335006714,0.6241289297469073
0,,sub_121,2024-08-02 15:54:44,3,distance,cathedral,numerosity_judgement,1,24,6,countries_reversed,"['_Peru_reversed', '_Tonga_reversed', '_Congo_reversed', '_Syria_reversed', '_Belgium_reversed', '_Oman_reversed']","['m', 'm', 'f', 'f', 'm', 'f']","['p318', 'p256', 'p268', 'p284', 'p307', 'p245']","[4, 3, 6, 5, 10, 8]","[89.31368318402099, 89.14911522239515, 91.58892582949886, 90.34149293193902, 93.00003341222717, 92.0152836843556]",3.0,False,8.0,2.6076809620810595,4.062201023101807,0.8273748723186926
0,,sub_121,2024-08-02 15:54:50,3,distance,cathedral,numerosity_judgement,1,25,3,countries_reversed,"['_Yemen_reversed', '_Tonga_reversed', '_Belgium_reversed']","['m', 'f', 'm']","['p307', 'p248', 'p256']","[8, 6, 9]","[92.0152836843556, 91.58892582949886, 92.00610777531934]",3.0,True,9.666666666666666,1.5275252316519468,4.687199354171753,0.761752355010782
0,,sub_121,2024-08-02 15:54:55,3,distance,cathedral,numerosity_judgement,1,26,6,countries_reversed,"['_Togo_reversed', '_Oman_reversed', '_Peru_reversed', '_Yemen_reversed', '_Congo_reversed', '_Syria_reversed']","['m', 'm', 'm', 'f', 'm', 'f']","['p307', 'p256', 'p318', 'p245', 'p229', 'p284']","[0, 8, 9, 1, 3, 2]","[84.40078082039426, 92.0152836843556, 92.00610777531934, 86.2038576498559, 89.14911522239515, 87.57049330475357]",3.0,False,5.833333333333333,3.763863263545405,3.8747329711914062,0.8994211780728635
0,,sub_121,2024-08-02 15:55:00,3,distance,cathedral,numerosity_judgement,1,27,4,countries_reversed,"['_Syria_reversed', '_Congo_reversed', '_Sudan_reversed', '_Togo_reversed']","['f', 'f', 'm', 'm']","['p245', 'p268', 'p318', 'p307']","[0, 2, 8, 4]","[84.40078082039426, 87.57049330475357, 92.0152836843556, 89.31368318402099]",2.0,False,5.5,3.415650255319866,3.6247501373291016,0.8573147202360686
0,,sub_121,2024-08-02 15:55:02,3,distance,cathedral,numerosity_judgement,1,28,2,countries_reversed,"['_Syria_reversed', '_Japan_reversed']","['f', 'm']","['p245', 'p229']","[3, 9]","[89.14911522239515, 92.00610777531934]",2.0,True,8.0,4.242640687119285,1.499896764755249,0.8778004766768812
0,,sub_121,2024-08-02 15:55:05,3,distance,cathedral,numerosity_judgement,1,29,5,countries_reversed,"['_Togo_reversed', '_Peru_reversed', '_Congo_reversed', '_Mali_reversed', '_Cuba_reversed']","['m', 'm', 'f', 'f', 'm']","['p256', 'p318', 'p268', 'p248', 'p307']","[3, 10, 5, 0, 4]","[89.14911522239515, 93.00003341222717, 90.34149293193902, 84.40078082039426, 89.31368318402099]",5.0,True,6.4,3.646916505762094,1.4373793601989746,0.89056860742254
0,,sub_121,2024-08-02 15:55:08,3,distance,cathedral,numerosity_judgement,1,30,2,countries_reversed,"['_Syria_reversed', '_Mali_reversed']","['m', 'm']","['p256', 'p229']","[9, 5]","[92.00610777531934, 90.34149293193902]",2.0,True,9.0,2.8284271247461903,1.6874010562896729,0.9123709000113496
0,,sub_121,2024-08-02 15:55:11,3,distance,cathedral,numerosity_judgement,1,31,5,countries_reversed,"['_Tonga_reversed', '_Japan_reversed', '_Peru_reversed', '_Yemen_reversed', '_Cuba_reversed']","['f', 'f', 'm', 'm', 'f']","['p245', 'p248', 'p318', 'p229', 'p284']","[5, 7, 1, 2, 3]","[90.34149293193902, 91.73820004985969, 86.2038576498559, 87.57049330475357, 89.14911522239515]",4.0,False,5.6,2.4083189157584592,1.6873624324798584,0.7167631369878561
0,,sub_121,2024-08-02 15:55:15,3,distance,cathedral,numerosity_judgement,1,32,6,countries_reversed,"['_Syria_reversed', '_Yemen_reversed', '_Oman_reversed', '_Peru_reversed', '_Sudan_reversed', '_Cuba_reversed']","['m', 'f', 'm', 'f', 'f', 'm']","['p256', 'p248', 'p307', 'p268', 'p284', 'p318']","[2, 3, 5, 6, 0, 10]","[87.57049330475357, 89.14911522239515, 90.34149293193902, 91.58892582949886, 84.40078082039426, 93.00003341222717]",4.0,False,6.333333333333333,3.5023801430836525,2.9997739791870117,0.6612870275791624
0,,sub_121,2024-08-02 15:55:20,3,distance,cathedral,numerosity_judgement,1,33,4,countries_reversed,"['_Cuba_reversed', '_Togo_reversed', '_Mali_reversed', '_Peru_reversed']","['f', 'f', 'f', 'm']","['p248', 'p268', 'p284', 'p307']","[7, 6, 9, 0]","[91.73820004985969, 91.58892582949886, 92.00610777531934, 84.40078082039426]",3.0,False,7.5,3.872983346207417,3.6247506141662598,0.899511973669277
0,,sub_121,2024-08-02 15:55:26,3,distance,cathedral,numerosity_judgement,1,34,3,countries_reversed,"['_Cuba_reversed', '_Yemen_reversed', '_Peru_reversed']","['f', 'm', 'f']","['p284', 'p318', 'p268']","[5, 1, 4]","[90.34149293193902, 86.2038576498559, 89.31368318402099]",3.0,True,5.333333333333333,2.0816659994661326,4.624680757522583,0.7957439564181137
0,,sub_121,2024-08-02 15:55:31,3,distance,cathedral,numerosity_judgement,1,35,4,countries_reversed,"['_Japan_reversed', '_Congo_reversed', '_Britain_reversed', '_Mali_reversed']","['f', 'm', 'f', 'f']","['p245', 'p307', 'p284', 'p268']","[0, 8, 10, 7]","[84.40078082039426, 92.0152836843556, 93.00003341222717, 91.73820004985969]",4.0,True,8.25,4.349329450233296,4.0621984004974365,0.9402451481103168
0,,sub_121,2024-08-02 15:55:38,3,distance,cathedral,numerosity_judgement,1,36,6,countries_reversed,"['_Belgium_reversed', '_Mali_reversed', '_Britain_reversed', '_Cuba_reversed', '_Peru_reversed', '_Yemen_reversed']","['m', 'm', 'm', 'f', 'f', 'f']","['p307', 'p256', 'p318', 'p268', 'p245', 'p284']","[7, 5, 3, 1, 8, 9]","[91.73820004985969, 90.34149293193902, 89.14911522239515, 86.2038576498559, 92.0152836843556, 92.00610777531934]",4.0,False,7.5,3.082207001484488,4.905892372131348,0.7314266258086483
0,,sub_121,2024-08-02 15:55:42,3,distance,cathedral,numerosity_judgement,1,37,3,countries_reversed,"['_Congo_reversed', '_Peru_reversed', '_Syria_reversed']","['m', 'm', 'f']","['p307', 'p229', 'p284']","[1, 0, 4]","[86.2038576498559, 84.40078082039426, 89.31368318402099]",2.0,False,3.6666666666666665,2.081665999466133,2.374835968017578,0.9377028714107366
0,,sub_121,2024-08-02 15:55:45,3,distance,cathedral,numerosity_judgement,1,38,2,countries_reversed,"['_Peru_reversed', '_Cuba_reversed']","['m', 'f']","['p307', 'p245']","[2, 7]","[87.57049330475357, 91.73820004985969]",2.0,True,6.5,3.5355339059327378,1.7498841285705566,0.575076608784474
0,,sub_121,2024-08-02 15:55:52,3,distance,cathedral,numerosity_judgement,1,39,5,countries_reversed,"['_Cuba_reversed', '_Congo_reversed', '_Japan_reversed', '_Britain_reversed', '_Togo_reversed']","['f', 'm', 'm', 'f', 'm']","['p245', 'p307', 'p256', 'p248', 'p229']","[2, 9, 7, 1, 8]","[87.57049330475357, 92.00610777531934, 91.73820004985969, 86.2038576498559, 92.0152836843556]",3.0,False,7.4,3.6469165057620936,6.187092542648315,0.8340823970037453
0,,sub_121,2024-08-02 15:55:55,3,distance,cathedral,numerosity_judgement,1,40,2,countries_reversed,"['_Tonga_reversed', '_Japan_reversed']","['m', 'f']","['p256', 'p248']","[6, 10]","[91.58892582949886, 93.00003341222717]",2.0,True,10.0,2.8284271247461903,1.6873841285705566,0.8532516172965611
0,,sub_121,2024-08-02 15:55:58,3,distance,cathedral,numerosity_judgement,1,41,3,countries_reversed,"['_Cuba_reversed', '_Oman_reversed', '_Yemen_reversed']","['m', 'm', 'f']","['p307', 'p256', 'p284']","[7, 8, 10]","[91.73820004985969, 92.0152836843556, 93.00003341222717]",4.0,False,10.333333333333334,1.5275252316519468,2.1248536109924316,0.6293837248893429
0,,sub_121,2024-08-02 15:56:02,3,distance,cathedral,numerosity_judgement,1,42,5,countries_reversed,"['_Belgium_reversed', '_Peru_reversed', '_Sudan_reversed', '_Togo_reversed', '_Syria_reversed']","['f', 'f', 'f', 'm', 'f']","['p284', 'p248', 'p245', 'p256', 'p268']","[0, 1, 4, 6, 5]","[84.40078082039426, 86.2038576498559, 89.31368318402099, 91.58892582949886, 90.34149293193902]",3.0,False,5.2,2.588435821108957,1.9998621940612793,0.955237770968108
0,,sub_121,2024-08-02 15:56:05,3,distance,cathedral,numerosity_judgement,1,43,6,countries_reversed,"['_Peru_reversed', '_Japan_reversed', '_Togo_reversed', '_Oman_reversed', '_Syria_reversed', '_Cuba_reversed']","['f', 'f', 'f', 'm', 'm', 'm']","['p268', 'p245', 'p284', 'p307', 'p256', 'p318']","[6, 0, 5, 4, 9, 10]","[91.58892582949886, 84.40078082039426, 90.34149293193902, 89.31368318402099, 92.00610777531934, 93.00003341222717]",5.0,False,7.666666666666667,3.6147844564602556,2.1248538494110107,0.7537963908750426
0,,sub_121,2024-08-02 15:56:08,3,distance,cathedral,numerosity_judgement,1,44,4,countries_reversed,"['_Oman_reversed', '_Togo_reversed', '_Cuba_reversed', '_Mali_reversed']","['m', 'f', 'f', 'f']","['p318', 'p284', 'p268', 'p245']","[3, 8, 2, 10]","[89.14911522239515, 92.0152836843556, 87.57049330475357, 93.00003341222717]",3.0,False,7.75,3.8622100754188224,1.9998841285705566,0.736715469299739
0,,sub_121,2024-08-02 15:56:11,3,distance,cathedral,numerosity_judgement,1,45,5,countries_reversed,"['_Togo_reversed', '_Tonga_reversed', '_Oman_reversed', '_Mali_reversed', '_Yemen_reversed']","['f', 'm', 'm', 'm', 'f']","['p245', 'p256', 'p307', 'p318', 'p248']","[10, 3, 6, 9, 5]","[93.00003341222717, 89.14911522239515, 91.58892582949886, 92.00610777531934, 90.34149293193902]",5.0,True,8.6,2.8809720581775866,1.8123559951782227,0.6536828963795256
0,,sub_121,2024-08-02 15:56:14,3,distance,cathedral,numerosity_judgement,1,46,2,countries_reversed,"['_Yemen_reversed', '_Britain_reversed']","['f', 'm']","['p248', 'p256']","[9, 5]","[92.00610777531934, 90.34149293193902]",2.0,True,9.0,2.8284271247461903,1.8123753070831299,0.7481216660991942
0,,sub_121,2024-08-02 15:56:18,3,distance,cathedral,numerosity_judgement,1,47,3,countries_reversed,"['_Tonga_reversed', '_Congo_reversed', '_Britain_reversed']","['f', 'm', 'f']","['p268', 'p318', 'p245']","[0, 7, 9]","[84.40078082039426, 91.73820004985969, 92.00610777531934]",3.0,True,7.333333333333333,4.725815626252608,2.6247990131378174,0.94595392123482
0,,sub_121,2024-08-02 15:56:21,3,distance,cathedral,numerosity_judgement,1,48,4,countries_reversed,"['_Britain_reversed', '_Oman_reversed', '_Yemen_reversed', '_Congo_reversed']","['f', 'f', 'f', 'm']","['p284', 'p245', 'p268', 'p307']","[1, 10, 5, 2]","[86.2038576498559, 93.00003341222717, 90.34149293193902, 87.57049330475357]",4.0,True,6.5,4.041451884327381,1.6279618740081787,0.6935194643059812
0,,sub_121,2024-08-02 15:56:24,3,distance,cathedral,numerosity_judgement,1,49,6,countries_reversed,"['_Congo_reversed', '_Mali_reversed', '_Belgium_reversed', '_Yemen_reversed', '_Peru_reversed', '_Cuba_reversed']","['f', 'f', 'f', 'm', 'm', 'm']","['p268', 'p248', 'p284', 'p229', 'p307', 'p318']","[2, 8, 10, 0, 6, 9]","[87.57049330475357, 92.0152836843556, 93.00003341222717, 84.40078082039426, 91.58892582949886, 92.00610777531934]",5.0,False,7.833333333333333,4.02077936060494,1.8123555183410645,0.8637385086823289
0,,sub_121,2024-08-02 15:56:29,3,distance,cathedral,numerosity_judgement,1,50,5,countries_reversed,"['_Congo_reversed', '_Tonga_reversed', '_Yemen_reversed', '_Mali_reversed', '_Britain_reversed']","['f', 'f', 'f', 'f', 'm']","['p248', 'p245', 'p284', 'p268', 'p307']","[4, 3, 1, 7, 0]","[89.31368318402099, 89.14911522239515, 86.2038576498559, 91.73820004985969, 84.40078082039426]",4.0,False,5.0,2.7386127875258306,3.3747878074645996,0.772863466121893
0,,sub_121,2024-08-02 15:56:32,3,distance,cathedral,numerosity_judgement,1,51,3,countries_reversed,"['_Peru_reversed', '_Togo_reversed', '_Tonga_reversed']","['m', 'f', 'f']","['p256', 'p248', 'p268']","[0, 7, 4]","[84.40078082039426, 91.73820004985969, 89.31368318402099]",2.0,False,5.666666666666667,3.5118845842842465,2.0623555183410645,0.9187606401089548
0,,sub_121,2024-08-02 15:56:36,3,distance,cathedral,numerosity_judgement,1,52,6,countries_reversed,"['_Yemen_reversed', '_Tonga_reversed', '_Mali_reversed', '_Togo_reversed', '_Britain_reversed', '_Cuba_reversed']","['m', 'f', 'f', 'm', 'm', 'm']","['p307', 'p248', 'p245', 'p256', 'p318', 'p229']","[6, 7, 1, 2, 4, 5]","[91.58892582949886, 91.73820004985969, 86.2038576498559, 87.57049330475357, 89.31368318402099, 90.34149293193902]",6.0,True,6.166666666666667,2.316606713852541,3.0623085498809814,0.7777210305300193
0,,sub_121,2024-08-02 15:56:39,3,distance,cathedral,numerosity_judgement,1,53,4,countries_reversed,"['_Oman_reversed', '_Yemen_reversed', '_Britain_reversed', '_Mali_reversed']","['m', 'm', 'm', 'm']","['p229', 'p318', 'p307', 'p256']","[5, 7, 9, 6]","[90.34149293193902, 91.73820004985969, 92.00610777531934, 91.58892582949886]",6.0,False,8.75,1.707825127659933,1.2499332427978516,0.6135966405629327
0,,sub_121,2024-08-02 15:56:42,3,distance,cathedral,numerosity_judgement,1,54,2,countries_reversed,"['_Oman_reversed', '_Yemen_reversed']","['m', 'f']","['p318', 'p245']","[8, 5]","[92.0152836843556, 90.34149293193902]",5.0,False,8.5,2.1213203435596424,1.9373445510864258,0.7589263420724095
0,,sub_121,2024-08-02 15:56:45,3,distance,cathedral,numerosity_judgement,1,55,4,countries_reversed,"['_Mali_reversed', '_Congo_reversed', '_Tonga_reversed', '_Cuba_reversed']","['f', 'm', 'f', 'm']","['p284', 'p229', 'p248', 'p256']","[2, 5, 4, 10]","[87.57049330475357, 90.34149293193902, 89.31368318402099, 93.00003341222717]",4.0,True,7.25,3.4034296427770228,1.562394380569458,0.7777210305300193
0,,sub_121,2024-08-02 15:56:48,3,distance,cathedral,numerosity_judgement,1,56,5,countries_reversed,"['_Peru_reversed', '_Britain_reversed', '_Mali_reversed', '_Yemen_reversed', '_Oman_reversed']","['f', 'm', 'f', 'm', 'f']","['p245', 'p256', 'p268', 'p307', 'p248']","[1, 10, 4, 7, 2]","[86.2038576498559, 93.00003341222717, 89.31368318402099, 91.73820004985969, 87.57049330475357]",3.0,False,6.8,3.7013511046643495,1.4374208450317383,0.6829304278742481
0,,sub_121,2024-08-02 15:56:51,3,distance,cathedral,numerosity_judgement,1,57,2,countries_reversed,"['_Oman_reversed', '_Yemen_reversed']","['f', 'f']","['p245', 'p248']","[6, 0]","[91.58892582949886, 84.40078082039426]",2.0,True,5.0,4.242640687119285,2.12485408782959,0.6441266598569969
0,,sub_121,2024-08-02 15:56:54,3,distance,cathedral,numerosity_judgement,1,58,3,countries_reversed,"['_Oman_reversed', '_Peru_reversed', '_Yemen_reversed']","['f', 'f', 'm']","['p245', 'p268', 'p307']","[5, 7, 2]","[90.34149293193902, 91.73820004985969, 87.57049330475357]",3.0,True,6.666666666666667,2.516611478423583,1.687382459640503,0.7282828282828283
0,,sub_121,2024-08-02 15:56:57,3,distance,cathedral,numerosity_judgement,1,59,6,countries_reversed,"['_Cuba_reversed', '_Belgium_reversed', '_Congo_reversed', '_Tonga_reversed', '_Japan_reversed', '_Togo_reversed']","['m', 'f', 'm', 'f', 'm', 'f']","['p256', 'p248', 'p307', 'p268', 'p318', 'p245']","[10, 6, 4, 8, 9, 1]","[93.00003341222717, 91.58892582949886, 89.31368318402099, 92.0152836843556, 92.00610777531934, 86.2038576498559]",4.0,False,8.333333333333334,3.3862466931200785,1.6249079704284668,0.8183634093746454
0,,sub_121,2024-08-02 15:57:01,3,distance,cathedral,numerosity_judgement,1,60,4,countries_reversed,"['_Tonga_reversed', '_Yemen_reversed', '_Japan_reversed', '_Syria_reversed']","['m', 'm', 'm', 'f']","['p318', 'p256', 'p229', 'p284']","[3, 6, 7, 4]","[89.14911522239515, 91.58892582949886, 91.73820004985969, 89.31368318402099]",5.0,False,7.0,1.8257418583505538,2.812326431274414,0.8453637498581319
0,,sub_121,2024-08-02 15:57:03,3,distance,cathedral,numerosity_judgement,1,61,3,countries_reversed,"['_Mali_reversed', '_Oman_reversed', '_Yemen_reversed']","['m', 'm', 'm']","['p318', 'p229', 'p256']","[8, 6, 3]","[92.0152836843556, 91.58892582949886, 89.14911522239515]",5.0,False,7.666666666666667,2.516611478423583,1.3749265670776367,0.6290886392009988
