,event_id,subject_id,timestamp,session_index,plane,setup,task,block,trial_index,stim_number,stim_type,stim_country_ids,stim_sexes,stim_talker_ids,speaker_ids,stim_level,resp_number,is_correct,speaker_distance_mean,speaker_distance_st_dev,reaction_time,spectral_coverage
0,,sub_116,2024-07-18 15:43:25,3,distance,cathedral,numerosity_judgement,1,34,4,countries_forward,"['_Yemen_', '_Belgium_', '_Tonga_', '_Japan_']","['m', 'm', 'f', 'm']","['p229', 'p318', 'p245', 'p307']","[5, 1, 8, 3]","[90.34149293193902, 86.2038576498559, 92.0152836843556, 89.14911522239515]",2.0,False,6.25,2.9860788111948193,0.9374752044677734,0.7645783679491545
0,,sub_116,2024-07-18 15:43:29,3,distance,cathedral,numerosity_judgement,1,35,2,countries_forward,"['_Sudan_', '_Yemen_']","['f', 'm']","['p284', 'p318']","[5, 2]","[90.34149293193902, 87.57049330475357]",2.0,True,5.5,2.1213203435596424,1.5624051094055176,0.9515491998638066
0,,sub_116,2024-07-18 15:43:31,3,distance,cathedral,numerosity_judgement,1,36,3,countries_forward,"['_Peru_', '_Yemen_', '_Oman_']","['m', 'm', 'f']","['p256', 'p307', 'p245']","[5, 1, 3]","[90.34149293193902, 86.2038576498559, 89.14911522239515]",3.0,True,5.0,2.0,0.8854012489318848,0.6960049937578028
0,,sub_116,2024-07-18 15:43:46,3,distance,cathedral,numerosity_judgement,1,37,6,countries_forward,"['_Mali_', '_Oman_', '_Japan_', '_Congo_', '_Sudan_', '_Cuba_']","['f', 'f', 'm', 'm', 'm', 'f']","['p248', 'p268', 'p307', 'p256', 'p318', 'p245']","[4, 0, 10, 2, 8, 6]","[89.31368318402099, 84.40078082039426, 93.00003341222717, 87.57049330475357, 92.0152836843556, 91.58892582949886]",3.0,False,7.0,3.7416573867739413,13.217005252838135,0.867665418227216
0,,sub_116,2024-07-18 15:43:50,3,distance,cathedral,numerosity_judgement,1,38,4,countries_forward,"['_Japan_', '_Sudan_', '_Tonga_', '_Yemen_']","['f', 'm', 'm', 'm']","['p268', 'p318', 'p307', 'p229']","[9, 3, 4, 6]","[92.00610777531934, 89.14911522239515, 89.31368318402099, 91.58892582949886]",2.0,False,7.5,2.6457513110645907,1.7499196529388428,0.8306662126886846
0,,sub_116,2024-07-18 15:43:53,3,distance,cathedral,numerosity_judgement,1,39,5,countries_forward,"['_Togo_', '_Mali_', '_Cuba_', '_Congo_', '_Tonga_']","['f', 'f', 'm', 'm', 'f']","['p268', 'p245', 'p307', 'p256', 'p284']","[4, 10, 3, 9, 1]","[89.31368318402099, 93.00003341222717, 89.14911522239515, 92.00610777531934, 86.2038576498559]",3.0,False,7.4,3.9115214431215892,1.3124585151672363,0.8116331857904892
0,,sub_116,2024-07-18 15:43:55,3,distance,cathedral,numerosity_judgement,1,40,4,countries_forward,"['_Yemen_', '_Oman_', '_Peru_', '_Togo_']","['m', 'm', 'f', 'm']","['p229', 'p307', 'p268', 'p256']","[9, 5, 3, 10]","[92.00610777531934, 90.34149293193902, 89.14911522239515, 93.00003341222717]",5.0,False,8.75,3.304037933599835,0.8749372959136963,0.6414935875610033
0,,sub_116,2024-07-18 15:43:58,3,distance,cathedral,numerosity_judgement,1,41,2,countries_forward,"['_Syria_', '_Japan_']","['f', 'm']","['p245', 'p256']","[4, 9]","[89.31368318402099, 92.00610777531934]",2.0,True,8.5,3.5355339059327378,1.3124597072601318,0.9089547156962888
0,,sub_116,2024-07-18 15:44:01,3,distance,cathedral,numerosity_judgement,1,42,5,countries_forward,"['_Mali_', '_Britain_', '_Yemen_', '_Syria_', '_Togo_']","['m', 'f', 'f', 'f', 'm']","['p229', 'p245', 'p248', 'p284', 'p318']","[4, 2, 9, 8, 10]","[89.31368318402099, 87.57049330475357, 92.00610777531934, 92.0152836843556, 93.00003341222717]",4.0,False,8.6,3.4351128074635335,1.259943962097168,0.9218022925888094
0,,sub_116,2024-07-18 15:44:04,3,distance,cathedral,numerosity_judgement,1,43,6,countries_forward,"['_Oman_', '_Syria_', '_Cuba_', '_Peru_', '_Togo_', '_Belgium_']","['f', 'f', 'm', 'm', 'm', 'f']","['p245', 'p284', 'p307', 'p229', 'p318', 'p268']","[6, 3, 0, 5, 8, 9]","[91.58892582949886, 89.14911522239515, 84.40078082039426, 90.34149293193902, 92.0152836843556, 92.00610777531934]",5.0,False,7.166666666666667,3.3115957885386114,0.9999737739562988,0.9221427760753604
0,,sub_116,2024-07-18 15:44:07,3,distance,cathedral,numerosity_judgement,1,44,3,countries_forward,"['_Togo_', '_Britain_', '_Yemen_']","['f', 'm', 'm']","['p245', 'p318', 'p307']","[0, 9, 3]","[84.40078082039426, 92.00610777531934, 89.14911522239515]",2.0,False,6.0,4.58257569495584,1.2599246501922607,0.7938599477925321
0,,sub_116,2024-07-18 15:44:10,3,distance,cathedral,numerosity_judgement,1,45,6,countries_forward,"['_Mali_', '_Oman_', '_Peru_', '_Togo_', '_Sudan_', '_Japan_']","['f', 'f', 'm', 'm', 'm', 'm']","['p245', 'p268', 'p229', 'p256', 'p307', 'p318']","[5, 4, 3, 8, 10, 1]","[90.34149293193902, 89.31368318402099, 89.14911522239515, 92.0152836843556, 93.00003341222717, 86.2038576498559]",3.0,False,7.166666666666667,3.3115957885386114,1.1249279975891113,0.8967994552264216
0,,sub_116,2024-07-18 15:44:13,3,distance,cathedral,numerosity_judgement,1,46,3,countries_forward,"['_Yemen_', '_Peru_', '_Tonga_']","['f', 'm', 'm']","['p268', 'p318', 'p307']","[8, 3, 5]","[92.0152836843556, 89.14911522239515, 90.34149293193902]",5.0,False,7.333333333333333,2.516611478423583,0.9374563694000244,0.649211213256157
0,,sub_116,2024-07-18 15:44:16,3,distance,cathedral,numerosity_judgement,1,47,5,countries_forward,"['_Togo_', '_Oman_', '_Yemen_', '_Britain_', '_Tonga_']","['f', 'm', 'm', 'f', 'm']","['p245', 'p256', 'p307', 'p248', 'p318']","[2, 6, 8, 1, 0]","[87.57049330475357, 91.58892582949886, 92.0152836843556, 86.2038576498559, 84.40078082039426]",6.0,False,5.4,3.4351128074635335,1.1904232501983643,0.7287254568153445
0,,sub_116,2024-07-18 15:44:18,3,distance,cathedral,numerosity_judgement,1,48,2,countries_forward,"['_Oman_', '_Yemen_']","['f', 'f']","['p248', 'p268']","[5, 3]","[90.34149293193902, 89.14911522239515]",2.0,True,6.0,1.4142135623730951,1.2499418258666992,0.7128135285438656
0,,sub_116,2024-07-18 15:44:22,3,distance,cathedral,numerosity_judgement,1,49,4,countries_forward,"['_Japan_', '_Belgium_', '_Mali_', '_Sudan_']","['m', 'm', 'm', 'f']","['p256', 'p229', 'p318', 'p284']","[0, 1, 9, 8]","[84.40078082039426, 86.2038576498559, 92.00610777531934, 92.0152836843556]",3.0,False,6.5,4.654746681256314,1.5792791843414307,0.9628419021677448
0,,sub_116,2024-07-18 15:44:24,3,distance,cathedral,numerosity_judgement,1,50,3,countries_forward,"['_Cuba_', '_Belgium_', '_Oman_']","['f', 'f', 'm']","['p268', 'p284', 'p229']","[3, 2, 6]","[89.14911522239515, 87.57049330475357, 91.58892582949886]",2.0,False,5.666666666666667,2.0816659994661326,1.1874644756317139,0.7615140165701964
0,,sub_116,2024-07-18 15:44:27,3,distance,cathedral,numerosity_judgement,1,51,2,countries_forward,"['_Peru_', '_Belgium_']","['f', 'm']","['p248', 'p307']","[7, 3]","[91.73820004985969, 89.14911522239515]",2.0,True,7.0,2.8284271247461903,1.13578462600708,0.8596640562932698
0,,sub_116,2024-07-18 15:44:30,3,distance,cathedral,numerosity_judgement,1,52,4,countries_forward,"['_Yemen_', '_Sudan_', '_Syria_', '_Japan_']","['m', 'm', 'f', 'f']","['p229', 'p307', 'p268', 'p245']","[0, 4, 8, 9]","[84.40078082039426, 89.31368318402099, 92.0152836843556, 92.00610777531934]",2.0,False,7.25,4.112987559751022,1.1874454021453857,0.9387129724208376
0,,sub_116,2024-07-18 15:44:33,3,distance,cathedral,numerosity_judgement,1,53,6,countries_forward,"['_Cuba_', '_Sudan_', '_Togo_', '_Yemen_', '_Syria_', '_Belgium_']","['f', 'm', 'm', 'f', 'f', 'm']","['p268', 'p256', 'p307', 'p284', 'p248', 'p229']","[6, 3, 9, 10, 8, 4]","[91.58892582949886, 89.14911522239515, 92.00610777531934, 93.00003341222717, 92.0152836843556, 89.31368318402099]",3.0,False,8.666666666666666,2.804757862395017,0.9999735355377197,0.7622630802406083
0,,sub_116,2024-07-18 15:44:36,3,distance,cathedral,numerosity_judgement,1,54,5,countries_forward,"['_Yemen_', '_Sudan_', '_Belgium_', '_Mali_', '_Japan_']","['f', 'f', 'm', 'f', 'm']","['p268', 'p245', 'p318', 'p248', 'p229']","[2, 10, 1, 6, 0]","[87.57049330475357, 93.00003341222717, 86.2038576498559, 91.58892582949886, 84.40078082039426]",6.0,False,5.8,4.147288270665544,1.0631744861602783,0.9499716263761208
0,,sub_116,2024-07-18 15:44:39,3,distance,cathedral,numerosity_judgement,1,55,6,countries_forward,"['_Togo_', '_Tonga_', '_Britain_', '_Cuba_', '_Belgium_', '_Peru_']","['f', 'f', 'm', 'f', 'm', 'm']","['p284', 'p268', 'p318', 'p248', 'p229', 'p307']","[2, 6, 5, 10, 1, 9]","[87.57049330475357, 91.58892582949886, 90.34149293193902, 93.00003341222717, 86.2038576498559, 92.00610777531934]",3.0,False,7.5,3.6193922141707713,0.9999330043792725,0.8232209737827715
0,,sub_116,2024-07-18 15:44:42,3,distance,cathedral,numerosity_judgement,1,56,5,countries_forward,"['_Peru_', '_Cuba_', '_Sudan_', '_Tonga_', '_Mali_']","['f', 'm', 'm', 'f', 'f']","['p248', 'p307', 'p256', 'p245', 'p268']","[1, 7, 9, 6, 10]","[86.2038576498559, 91.73820004985969, 92.00610777531934, 91.58892582949886, 93.00003341222717]",6.0,False,8.6,3.5071355833500366,1.1252856254577637,0.782113267506526
0,,sub_116,2024-07-18 15:44:44,3,distance,cathedral,numerosity_judgement,1,57,2,countries_forward,"['_Oman_', '_Congo_']","['f', 'm']","['p248', 'p229']","[8, 6]","[92.0152836843556, 91.58892582949886]",4.0,False,9.0,1.4142135623730951,1.187464952468872,0.7910112359550562
0,,sub_116,2024-07-18 15:44:47,3,distance,cathedral,numerosity_judgement,1,58,4,countries_forward,"['_Britain_', '_Togo_', '_Peru_', '_Yemen_']","['f', 'm', 'f', 'm']","['p248', 'p307', 'p245', 'p256']","[0, 5, 4, 6]","[84.40078082039426, 90.34149293193902, 89.31368318402099, 91.58892582949886]",4.0,True,5.75,2.6299556396765835,1.198232650756836,0.7334354783792986
0,,sub_116,2024-07-18 15:44:50,3,distance,cathedral,numerosity_judgement,1,59,3,countries_forward,"['_Japan_', '_Belgium_', '_Syria_']","['f', 'f', 'f']","['p248', 'p284', 'p268']","[3, 9, 2]","[89.14911522239515, 92.00610777531934, 87.57049330475357]",2.0,False,6.666666666666667,3.7859388972001824,1.2499420642852783,0.9494836000453978
0,,sub_116,2024-07-18 15:44:53,3,distance,cathedral,numerosity_judgement,1,60,4,countries_forward,"['_Sudan_', '_Congo_', '_Peru_', '_Japan_']","['m', 'f', 'f', 'f']","['p307', 'p248', 'p245', 'p284']","[5, 3, 2, 9]","[90.34149293193902, 89.14911522239515, 87.57049330475357, 92.00610777531934]",5.0,False,6.75,3.095695936834452,1.062450647354126,0.912722732947452
0,,sub_116,2024-07-18 15:44:56,3,distance,cathedral,numerosity_judgement,1,61,6,countries_forward,"['_Yemen_', '_Mali_', '_Congo_', '_Togo_', '_Peru_', '_Oman_']","['m', 'm', 'f', 'm', 'f', 'f']","['p318', 'p256', 'p284', 'p307', 'p245', 'p248']","[0, 8, 2, 7, 5, 6]","[84.40078082039426, 92.0152836843556, 87.57049330475357, 91.73820004985969, 90.34149293193902, 91.58892582949886]",3.0,False,6.666666666666667,3.0767948691238205,1.0633482933044434,0.7287141073657928
0,,sub_116,2024-07-18 15:44:59,3,distance,cathedral,numerosity_judgement,1,62,5,countries_forward,"['_Japan_', '_Tonga_', '_Cuba_', '_Congo_', '_Syria_']","['f', 'm', 'm', 'f', 'f']","['p248', 'p256', 'p229', 'p268', 'p245']","[7, 3, 8, 4, 2]","[91.73820004985969, 89.14911522239515, 92.0152836843556, 89.31368318402099, 87.57049330475357]",5.0,True,6.8,2.588435821108957,1.1249682903289795,0.8200771762569515
0,,sub_116,2024-07-18 15:45:01,3,distance,cathedral,numerosity_judgement,1,63,2,countries_forward,"['_Britain_', '_Mali_']","['f', 'f']","['p268', 'p248']","[5, 2]","[90.34149293193902, 87.57049330475357]",2.0,True,5.5,2.1213203435596424,1.1351568698883057,0.8739757121779593
0,,sub_116,2024-07-18 15:45:04,3,distance,cathedral,numerosity_judgement,1,64,3,countries_forward,"['_Cuba_', '_Belgium_', '_Syria_']","['f', 'm', 'm']","['p268', 'p229', 'p256']","[7, 6, 3]","[91.73820004985969, 91.58892582949886, 89.14911522239515]",4.0,False,7.333333333333333,2.0816659994661326,1.7499403953552246,0.8769946657587107
0,,sub_116,2024-07-18 15:45:08,3,distance,cathedral,numerosity_judgement,1,65,4,countries_forward,"['_Yemen_', '_Peru_', '_Cuba_', '_Britain_']","['f', 'f', 'f', 'm']","['p284', 'p248', 'p245', 'p318']","[1, 6, 9, 7]","[86.2038576498559, 91.58892582949886, 92.00610777531934, 91.73820004985969]",3.0,False,7.75,3.4034296427770228,1.3676743507385254,0.8419021677448644
